Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard,Personal Loan
55,1,1.4,1,77,0,0,1,0,0
43,1,2.8,2,0,0,0,1,0,0
65,4,2.2,2,126,0,0,1,0,0
131,3,5.176309432747335,2,241,1,1,1,0,1
38,1,2.1,3,133,0,0,0,0,0
188,2,6.334583385811692,3,309,0,1,1,1,1
209,3,4.512875332720582,3,134,0,1,1,0,1
25,3,0.1,2,0,1,0,1,0,0
98,1,1.3,3,0,0,0,1,1,0
51,3,2.33,2,0,0,0,1,0,0
63,3,2.0,3,0,0,0,1,0,0
85,1,3.4,3,0,0,1,0,1,1
150,4,6.239386176407662,2,442,0,1,1,0,1
41,1,0.5,3,0,0,0,0,0,0
90,4,1.1,2,0,0,0,1,1,0
49,1,1.4,3,0,0,0,1,0,0
124,1,5.422490301860356,2,11,0,1,0,1,1
35,2,1.4,2,135,0,0,0,0,0
138,2,3.056829083843433,2,97,0,1,1,0,1
44,2,0.8,3,148,0,0,0,1,0
178,2,5.950465322761327,2,88,0,1,0,1,1
189,3,5.561941183341548,2,284,0,1,0,0,1
200,2,3.0,1,458,0,0,0,0,0
22,4,0.8,1,0,0,0,1,1,0
63,2,1.75,3,0,0,0,1,0,0
168,3,4.4194190559454585,3,205,1,1,0,0,1
134,2,4.6488433812697405,2,159,0,1,1,0,1
151,1,3.225190723959884,3,241,0,1,0,0,1
115,3,7.841847448777827,2,362,1,1,1,0,1
180,2,3.20394294985106,2,38,1,1,0,0,1
128,1,5.9665202012086835,2,116,0,1,0,0,1
84,4,3.4,1,0,0,0,1,0,0
49,3,2.8,1,0,0,0,0,0,0
20,4,0.7,2,0,0,0,1,0,0
90,1,2.8,2,0,0,0,1,1,0
166,3,2.6324238708386924,2,461,0,1,0,0,1
193,1,8.18000232866094,2,49,1,1,0,0,1
88,3,1.6,1,0,0,0,1,1,0
88,2,1.6,1,278,0,0,0,0,0
12,4,0.7,3,0,0,0,1,0,0
129,2,3.6118744367407305,2,251,0,1,0,1,1
20,2,0.3,1,106,0,0,1,1,0
195,1,6.33,1,0,0,0,1,1,0
192,1,0.0,2,0,0,0,1,0,1
42,2,1.6,3,0,0,0,1,0,0
169,2,4.789505902009163,3,469,0,1,0,0,1
48,3,1.5,1,0,0,0,0,1,0
131,2,2.7,1,0,0,0,0,0,0
69,4,1.3,3,0,1,1,1,1,0
177,1,3.0794740397566445,3,103,0,1,0,0,1
188,2,3.2275106793482387,2,120,0,1,0,1,1
21,1,0.2,1,0,0,0,1,0,0
167,3,1.5233668524774855,3,468,0,1,0,0,1
173,1,1.0,1,0,0,0,1,1,0
200,4,5.151140877816199,2,171,0,1,0,0,1
169,3,6.461693990314687,2,15,1,1,0,0,1
118,2,2.8,2,0,0,0,0,0,1
20,1,0.67,3,0,0,0,0,0,0
158,2,5.4648743682521435,2,19,0,1,1,0,1
30,3,0.6,2,144,0,0,0,1,0
165,1,1.6,2,0,0,0,1,0,1
78,1,2.67,2,0,0,0,1,0,0
81,2,2.5,1,0,0,0,0,1,0
124,2,4.5973001688496895,3,157,1,1,1,0,1
205,3,4.19441149451137,3,191,1,1,0,1,1
48,4,2.2,2,0,0,0,1,0,0
49,3,2.5,2,0,0,0,1,0,0
69,4,0.7,1,245,0,0,0,0,0
45,4,1.1,2,205,0,0,1,0,0
78,3,2.67,2,161,0,0,1,1,0
81,1,0.1,3,0,0,0,0,0,0
140,1,4.938904271406337,3,63,0,1,0,0,1
79,1,3.6,2,104,0,0,1,0,0
123,2,0.6,1,0,0,0,1,0,0
21,2,0.4,3,76,1,0,1,0,0
65,1,1.5,3,0,0,0,0,0,0
128,2,4.248149549912565,3,229,0,1,1,1,1
52,4,2.2,2,0,0,0,0,0,0
193,3,8.360120506350636,2,143,0,1,1,0,1
98,1,1.3,3,355,0,0,1,0,0
169,1,7.210683054520826,2,3,0,1,1,0,1
129,2,6.0,1,0,0,0,1,0,0
123,4,3.1,2,253,0,1,1,1,1
160,2,3.9491525088776793,3,324,0,1,0,0,1
48,1,2.5,3,164,0,0,1,0,0
165,3,5.326820073883542,2,53,0,1,0,1,1
29,3,2.0,3,0,0,0,0,0,0
23,1,1.5,3,0,0,0,1,0,0
108,4,3.4,2,0,0,0,1,0,0
85,2,2.0,1,0,0,0,1,0,0
21,4,0.7,3,0,0,0,0,0,0
159,2,4.0024728399278775,2,177,0,1,1,0,1
74,4,0.7,1,0,0,0,0,1,0
30,3,1.4,1,0,0,0,0,0,0
145,2,3.5260918234795184,2,39,0,1,0,1,1
143,3,6.647236469504199,2,170,0,1,1,1,1
192,2,6.965563735972669,2,107,0,1,0,0,1
181,2,3.5622167589128577,2,169,1,1,1,1,1
202,3,7.054151958968407,3,338,0,0,0,0,1
165,3,4.776243800240853,3,62,0,1,0,0,1
95,2,3.9,2,0,0,0,0,0,1
42,3,2.2,2,0,0,0,0,0,0
59,4,0.1,2,0,0,0,0,0,0
92,2,3.3,1,0,0,0,0,0,0
131,3,4.128251167603455,2,146,0,1,1,0,1
38,4,0.9,2,0,0,0,1,0,0
58,3,2.8,1,0,0,0,1,0,0
63,1,0.7,3,79,0,0,0,1,0
105,4,1.7,2,230,1,0,1,0,0
54,2,2.3,3,93,0,0,0,0,0
195,2,3.0,1,122,0,0,1,0,0
53,4,2.1,3,0,0,0,1,0,0
140,2,0.5,1,262,0,0,1,0,0
124,2,4.122951158292106,2,135,0,1,1,0,1
33,2,0.7,2,0,0,0,0,1,0
53,1,1.8,3,0,0,0,0,1,0
42,1,2.4,2,0,0,0,1,1,0
137,2,5.7253931911861695,2,477,0,1,0,1,1
40,3,0.5,2,100,1,0,0,0,0
193,3,5.615264077937912,2,327,0,0,1,1,1
39,2,1.6,3,0,0,0,1,0,0
150,4,5.985467908011444,3,217,0,1,0,0,1
164,2,4.021315655103107,2,332,0,1,0,0,1
53,2,0.7,1,130,1,0,1,0,0
40,4,2.0,2,0,0,0,1,1,0
48,2,1.6,3,119,1,0,1,0,0
128,2,4.5443779432444344,2,307,0,1,1,1,1
72,3,2.6,3,0,0,0,1,0,0
41,4,0.4,1,177,0,0,1,0,0
132,3,3.6140813235301312,2,38,0,1,0,0,1
14,2,0.1,3,98,0,0,0,1,0
125,1,2.4,1,0,0,0,1,0,0
29,3,0.9,1,126,0,0,1,0,0
69,3,2.1,1,0,1,0,0,0,0
65,3,2.5,1,0,0,0,0,0,0
25,2,1.0,2,0,1,1,1,1,0
109,1,0.6,1,0,0,0,0,0,0
78,3,2.0,2,0,0,0,1,1,0
52,1,0.8,3,196,0,0,0,1,0
13,1,0.5,3,0,0,0,1,0,0
64,4,2.67,1,0,1,0,1,0,0
131,3,2.6,3,229,0,0,1,0,1
30,2,2.0,2,0,0,0,0,0,0
28,3,1.7,2,0,0,0,0,0,0
146,2,3.7555957135156985,3,132,0,1,1,1,1
22,3,0.3,3,139,0,0,1,1,0
140,4,3.522927678582428,3,251,0,1,1,1,1
177,4,6.737196288354553,3,42,0,1,1,0,1
153,2,4.541273702919504,2,328,0,1,0,1,1
152,2,3.804375741952076,3,8,0,1,0,0,1
138,4,4.209891969212899,2,292,0,1,0,1,1
125,4,5.878771037856244,2,231,0,1,0,1,1
147,3,5.633308209394535,2,390,0,1,1,0,1
189,3,4.4820183780547085,2,98,0,1,1,1,1
24,4,0.4,2,78,0,0,1,0,0
181,2,5.408781586709236,3,186,0,1,1,1,1
178,2,6.7,1,0,0,0,0,0,0
62,4,1.8,3,82,0,0,0,0,0
83,2,2.2,1,0,0,0,0,0,0
149,4,4.999291242418543,3,277,0,1,0,0,1
191,2,4.407021073196676,3,198,1,1,1,0,1
40,1,2.4,2,0,0,0,1,0,0
165,3,4.0029453698724415,2,106,0,1,0,0,1
18,1,0.6,3,0,0,0,0,1,0
30,2,0.7,2,0,0,0,1,1,0
113,1,2.0,1,0,0,0,1,1,0
62,4,0.0,1,229,0,0,1,0,0
42,1,0.5,3,128,0,0,1,0,0
89,4,0.8,1,155,0,0,1,0,0
137,2,4.150149915309965,3,97,0,1,0,0,1
24,1,1.0,1,116,0,0,1,1,0
61,3,2.5,1,193,0,0,1,0,0
124,4,3.4335424799885006,2,37,0,1,1,1,1
63,1,2.5,3,0,0,0,1,1,0
113,2,1.4,1,270,0,0,0,1,0
85,1,0.2,2,0,1,1,1,1,0
198,2,7.269056289728024,2,55,0,1,1,1,1
11,1,0.1,2,0,0,0,1,1,0
137,4,3.5656562581313067,3,233,0,1,0,1,1
149,4,6.1,1,0,0,0,0,1,1
158,4,4.656778127183056,3,283,1,1,0,0,1
160,3,6.493052573518523,2,279,0,1,1,1,1
140,2,5.821021080845827,3,74,1,1,1,1,1
150,3,8.560187166656348,3,203,0,1,0,0,1
54,3,1.7,1,0,0,0,1,0,0
39,4,1.8,3,185,0,0,0,1,0
44,1,1.4,3,0,0,0,1,1,0
52,2,1.1,1,0,0,0,1,1,0
25,2,0.9,3,0,0,0,0,0,0
151,2,7.81018728542749,2,67,1,1,0,0,1
125,2,5.485446262436079,2,219,0,1,1,0,1
51,2,1.6,3,123,0,0,1,0,0
108,2,2.0,1,359,0,0,1,0,0
138,4,3.4747730767891154,2,65,1,1,1,0,1
35,1,0.7,1,0,0,0,0,0,0
30,4,0.2,1,0,0,1,1,1,0
198,2,5.557580671580333,3,99,0,1,1,1,1
130,1,1.3,1,257,0,0,0,0,0
69,4,2.1,3,0,0,0,1,1,0
81,3,1.8,2,0,1,0,0,0,0
85,4,0.2,3,0,0,0,1,1,0
78,3,2.0,3,0,0,1,1,1,0
55,3,0.9,3,0,0,0,1,0,0
160,4,4.454805482784284,2,26,0,1,1,1,1
22,3,1.0,2,126,0,0,1,1,0
54,2,2.1,3,97,0,0,0,0,0
14,1,0.4,2,98,0,0,1,0,0
139,1,5.218850648704573,3,23,0,1,0,0,1
72,4,1.1,2,203,0,0,0,1,0
22,4,0.6,2,0,0,0,0,0,0
34,1,1.5,2,111,0,0,0,1,0
53,1,2.1,3,0,0,0,0,0,0
188,2,4.5,1,455,0,0,0,0,0
45,3,1.0,2,0,0,0,1,0,0
85,3,3.4,3,0,0,0,0,0,1
179,2,5.342774599956821,3,289,0,1,1,0,1
188,1,4.35272122224196,3,84,0,1,1,1,1
183,2,5.0729526888884715,3,65,1,1,1,0,1
18,2,0.9,3,95,0,0,0,0,0
144,3,6.426979483102398,2,87,0,1,1,0,1
85,3,2.5,1,0,0,0,1,1,0
153,3,4.1673646795936135,3,73,0,1,1,1,1
135,4,5.163342514654278,2,195,0,1,1,1,1
119,2,0.6,1,381,0,0,1,1,0
44,1,0.3,3,0,0,0,0,0,0
145,1,0.3,1,0,0,0,1,0,0
132,1,0.3,1,0,0,0,1,0,0
162,3,1.4,1,400,0,0,0,0,1
179,1,8.1,1,0,1,0,1,0,0
44,4,1.5,3,0,0,0,0,0,0
11,2,0.0,1,0,1,0,0,0,0
139,4,3.4027087732457764,3,5,1,1,0,0,1
132,3,5.599402646650359,2,103,0,1,1,0,1
145,1,2.7,3,0,0,0,1,0,1
83,4,2.0,3,0,0,0,1,0,0
54,4,2.3,3,0,1,0,0,0,0
129,1,6.228249960631982,2,167,0,1,1,1,1
171,2,6.292782193318574,3,154,1,1,0,0,1
31,1,1.4,3,88,0,0,1,1,0
82,1,2.67,2,125,0,0,1,0,0
162,2,6.608698056109613,3,164,0,1,1,0,1
151,3,0.6,2,0,0,0,0,0,1
148,3,3.0026531828998024,3,206,0,1,1,1,1
42,2,0.7,2,110,0,0,0,1,0
147,4,4.880061072194807,2,265,0,1,1,0,1
163,2,8.371949596477739,2,127,0,1,1,0,1
83,1,1.8,3,0,0,0,1,0,0
15,1,0.2,1,0,0,0,1,0,0
111,2,0.2,1,0,0,0,0,0,0
19,1,1.3,1,0,0,0,1,0,0
112,1,5.1,2,86,1,1,1,0,1
136,2,4.428771158490141,3,46,1,1,0,1,1
33,3,0.9,1,0,0,0,0,0,0
38,4,0.7,2,0,0,0,1,0,0
104,3,2.5,1,0,0,0,0,0,0
68,4,2.9,1,0,1,0,0,0,0
217,3,5.1813508036726645,2,92,0,1,0,1,1
58,3,2.1,1,247,0,0,1,0,0
80,4,0.2,1,0,0,0,1,1,0
41,1,1.33,1,0,0,0,0,1,0
133,4,3.4278932472818977,2,24,0,1,1,1,1
83,4,0.2,3,0,0,0,0,0,0
122,2,1.3,1,0,0,0,1,1,0
141,3,4.763516015175027,3,218,0,1,0,0,1
65,2,3.2,3,0,0,0,1,0,0
152,4,3.081649387603825,2,5,0,1,0,1,1
83,2,3.8,3,112,0,0,0,0,0
163,2,5.186049580214516,2,244,0,1,0,1,1
19,4,0.9,2,0,0,0,1,0,0
24,3,1.0,2,0,0,0,1,0,0
164,4,6.049502944680345,3,181,0,1,0,0,1
18,1,0.4,3,94,0,0,1,1,0
165,2,5.859269179459881,3,78,0,1,1,0,1
136,2,4.220668887955677,2,258,0,1,1,1,1
167,4,7.513940857706932,2,33,0,1,0,0,1
129,2,7.436376534425527,3,150,0,1,1,1,1
182,3,5.4903256999383725,3,196,0,1,1,0,1
157,4,5.904560684469197,2,86,1,1,0,1,1
123,2,5.129855633867812,2,262,1,1,1,1,1
49,3,2.3,1,0,0,0,1,0,0
31,3,0.4,2,0,0,0,1,0,0
161,4,1.7,3,422,0,1,1,1,1
20,4,1.0,1,0,0,0,0,1,0
202,4,5.187223600912164,3,22,0,1,1,0,1
83,3,4.4,1,0,0,0,1,0,0
182,2,6.763499044328581,2,275,0,1,0,1,1
60,2,0.4,3,250,0,0,1,0,0
132,2,4.355503337175418,2,193,0,1,1,0,1
204,2,5.695892744883473,3,158,0,1,0,1,1
51,3,2.0,3,0,0,0,1,0,0
23,1,0.2,1,0,0,0,1,0,0
204,2,4.5,1,0,0,0,1,0,0
192,1,1.7,1,601,0,0,1,0,0
180,2,3.825262628275828,2,59,0,1,0,0,1
173,4,3.7651436046799103,2,7,0,1,0,0,1
69,3,2.33,2,0,0,0,0,0,0
169,3,4.532845563646381,3,477,0,0,0,0,1
187,3,6.371679700916531,3,62,1,1,1,0,1
180,3,4.832782940754949,3,332,1,0,1,0,1
144,1,4.527678089218286,2,39,0,1,0,0,1
131,2,3.6073506345720623,3,91,0,1,0,0,1
144,1,3.08831694559936,3,37,0,1,1,1,1
144,3,6.778988116925178,2,102,0,1,0,0,1
22,1,1.2,3,0,0,0,1,0,0
183,2,4.522037720477786,2,42,0,1,0,1,1
21,3,0.3,3,0,0,0,0,0,0
115,1,1.2,3,0,0,0,0,1,1
130,2,4.8710973296623115,2,516,0,1,1,0,1
162,3,0.5453287911467619,2,354,0,1,0,0,1
80,2,4.5,3,0,0,0,0,1,0
28,1,0.6,3,0,0,0,0,1,0
113,4,1.7,2,0,0,0,0,1,1
31,1,0.3,1,104,0,0,1,1,0
150,2,4.92427759406749,2,50,0,1,1,0,1
30,4,1.5,2,112,0,0,0,1,0
154,3,6.4,1,0,1,0,0,0,1
144,4,5.116655874229347,3,4,0,1,0,1,1
68,1,0.2,2,0,0,0,1,0,0
147,3,5.704092859603535,2,72,0,1,0,0,1
28,2,0.5,2,89,0,0,1,0,0
29,1,0.3,3,0,0,0,1,0,0
40,1,1.9,3,0,0,0,1,0,0
70,1,0.8,3,0,1,0,1,0,0
153,3,2.0,3,0,0,0,0,1,1
64,3,2.8,1,205,0,0,0,1,0
92,2,4.5,3,0,1,0,0,1,0
135,3,3.9866594879533337,2,54,0,1,1,0,1
182,2,3.9441034961960684,2,37,0,1,1,0,1
18,1,0.5,2,0,0,0,1,1,0
138,2,3.9,1,0,0,0,1,0,0
21,1,0.67,3,0,1,0,1,0,0
10,2,1.0,1,0,0,0,1,1,0
123,4,3.1604772635757024,2,56,0,1,1,0,1
18,3,0.5,1,0,0,0,0,1,0
58,1,1.3,2,0,0,0,1,0,0
53,1,2.5,3,0,0,0,1,0,0
132,2,5.51073307486804,2,69,0,1,1,0,1
147,1,5.813306259170152,3,38,1,1,1,1,1
23,2,1.0,2,0,1,0,0,0,0
93,4,3.6,3,0,0,0,1,0,1
140,2,3.604049049026051,3,234,1,1,1,0,1
133,3,1.6777052236806471,3,404,0,1,1,0,1
209,3,5.265323634048136,3,434,0,1,1,1,1
127,1,4.025303630838792,3,80,0,1,0,0,1
166,2,4.489436388983451,3,95,1,1,0,1,1
150,2,4.429018532832437,2,225,0,1,1,0,1
